Country,Year,GDP_Growth_Rate,Inflation_Rate,GDP_Per_Capita,Unemployment_Rate,Cost of Living Index,Local Purchasing Power Index
Fragile and conflict affected situations,2002,4.794074854,4.705791237,696.1910101,5.863755685,41.36828613,34.96222305
Finland,2002,1.707148962,1.571220128,26997.75299,10.423,72.1571579,64.53543854
Fiji,2002,3.199999114,0.762032086,2157.076596,4.77,40.34493256,31.21646118
France,2002,1.135531482,1.923412287,24288.27002,8.702,65.18058014,61.57335663
"Micronesia, Fed. Sts.",2002,0.546997672,-0.111442426,2165.48682,8.28682274,44.13853073,38.72924423
Gabon,2002,-0.249033169,0.036682889,3976.646796,17.372,39.29022217,40.12118912
United Kingdom,2002,1.791985616,1.520402459,30077.74143,5.037,63.27760315,91.72790527
Georgia,2002,5.474024887,5.5878373,853.5261719,12.59,32.50460052,27.55614853
Ghana,2002,4.499999559,9.360932396,297.0469704,8.698,39.45942307,37.39284134
Guinea,2002,5.164609467,22.87492033,501.4821711,4.549,38.56678009,20.37597275
"Gambia, The",2002,-3.25000015,8.609124744,379.8624179,9.965,33.65348053,29.79010391
Guinea-Bissau,2002,3.65393604,3.300121753,363.0564661,3.222,38.21704102,21.03841019
Equatorial Guinea,2002,19.46283404,7.592478498,2395.845119,8.245,43.20232773,31.9220314
Greece,2002,3.922871742,3.629358719,14177.57216,10.346,53.0418396,43.76088715
Grenada,2002,3.43732353,1.06721548,4992.441407,8.010660388,47.3501091,43.74110413
Greenland,2002,-0.971177311,29.63281735,20652.8417,7.696409782,52.19327164,54.58582306
Guatemala,2002,3.839287086,8.132630543,1682.994501,2.748,38.2669487,21.52672958
Guyana,2002,1.132626962,5.341015214,955.0302105,11.81,32.91733932,31.61097908
High income,2002,1.620540177,2.074086136,22873.37056,7.22372836,57.90067291,65.74617004
"Hong Kong SAR, China",2002,1.656689885,-2.983138781,24665.83623,7.28,59.55876923,70.25909424
Honduras,2002,3.754337861,7.69050972,1119.424273,4.02,38.10826111,21.78113174
Heavily indebted poor countries (HIPC),2002,3.810757284,3.895705258,377.025503,5.030120434,40.74803162,30.20660782
Croatia,2002,5.820577751,1.671784374,6219.643734,15.053,39.88003159,35.65817261
Haiti,2002,1.051820135,7.032874062,716.4826249,11.044,33.61110687,31.70748329
Hungary,2002,4.741286546,5.265448216,6655.333009,5.608,44.45597076,38.55713654
IBRD only,2002,4.572186646,4.223605328,1484.086563,6.95062019,43.0959816,39.17720413
IDA & IBRD total,2002,4.646775038,3.895705258,1257.501473,6.484386968,42.71082687,37.83707047
IDA total,2002,5.453470309,3.750174658,470.3776801,4.427274951,40.51495361,29.64992332
IDA blend,2002,6.969005937,2.397865409,633.8156043,3.401533106,43.8730278,31.81829071
Indonesia,2002,4.499475389,11.90011757,888.9013897,6.604,40.77577972,35.2123909
IDA only,2002,4.048447772,4.178672399,388.7854562,4.887494702,40.4522438,29.24538803
Isle of Man,2002,6.199998195,2.439147378,25230.07556,7.105264548,58.09416199,59.94042969
India,2002,3.803975321,4.297152039,468.8455131,8.248,41.38933563,38.71995544
Ireland,2002,5.899365269,4.628205128,32705.43456,4.216,64.08633423,76.9509964
"Iran, Islamic Rep.",2002,8.078829279,14.33593374,1910.477134,12.8,32.98959351,25.20484543
Iraq,2002,-8.198469824,19.3166946,1254.162045,8.636,33.21474075,29.03918266
Iceland,2002,0.559519082,5.197022302,32409.21615,2.988,63.39923859,97.93049622
Israel,2002,-0.114220928,5.772357724,19035.10241,12.888,63.74015427,51.23409653
Italy,2002,0.253942999,2.465323192,22376.2979,9.211,65.42510223,58.65335083
Jamaica,2002,1.997290944,7.076350093,3683.893338,6.654,46.48923492,39.77119446
Jordan,2002,5.783807927,1.83299389,1816.406493,15.3,33.2359581,30.86177635
Japan,2002,0.041962499,-0.923494027,32820.79364,5.386,66.24594879,90.63941956
Kazakhstan,2002,9.8,5.836924521,1658.031142,9.33,37.36772537,32.45222092
Kenya,2002,0.54685953,1.961308217,401.0923701,2.903,38.58853149,22.64133835
Kyrgyz Republic,2002,-0.017324613,2.134209863,321.7270332,2.07,38.67569351,23.26791382
Cambodia,2002,6.578939499,0.211466568,341.0367658,0.853,45.08686066,28.94578171
Kiribati,2002,1.639344262,32.773334,811.4400287,8.262622182,40.18300629,29.7948246
St. Kitts and Nevis,2002,1.367715073,2.041091026,10398.52528,7.936628585,52.99333954,48.11130905
"Korea, Rep.",2002,7.725142675,2.762262103,13165.08362,3.046,48.26956558,52.39115906
Kuwait,2002,3.014283152,0.888450148,18626.77492,1.1,55.265728,77.91550446
Latin America & Caribbean (excluding high income),2002,0.367566911,5.223367698,3650.292031,8.980488597,43.83378983,37.70507813
Lao PDR,2002,5.918743684,10.63134463,313.6184405,1.785,43.43063736,22.03133392
Lebanon,2002,3.423149828,24.41589497,4307.100827,8.225,44.58704758,38.00996017
Liberia,2002,3.763017617,14.15964701,302.8818868,2.211,37.16236115,14.55811214
Libya,2002,-0.958897333,-9.797647059,3789.20527,19.198,40.1268158,42.61920929
St. Lucia,2002,0.416450493,-0.255536627,5562.457123,20.39,44.847229,47.17552567
Latin America & Caribbean,2002,0.464241186,3.950116637,3828.167831,9.410191634,43.08015823,38.0576973
Least developed countries: UN classification,2002,5.278264062,5.032822757,338.8104128,4.776274219,40.42218018,30.69400406
Low income,2002,4.838812056,3.300121753,316.2965788,4.984620373,40.6992569,31.90305328
Liechtenstein,2002,-0.993919947,-6.148444852,79797.54689,5.548936743,94.13284302,106.8893967
Sri Lanka,2002,3.964675685,9.55103167,865.3021391,8.76,40.18289185,37.43518448
Lower middle income,2002,4.512912905,3.750174658,574.83893,6.467113191,42.48735809,37.34767151
Low & middle income,2002,4.730827901,4.240266607,1156.047388,6.210043484,42.19712067,36.7061615
Lesotho,2002,0.723836067,33.81257834,388.3674764,16.045,32.76815796,29.25054741
Late-demographic dividend,2002,5.98307844,2.801155052,1801.228675,5.624052019,40.91553116,35.72573471
Lithuania,2002,6.751414576,0.28150661,4141.592702,13.008,35.19416809,30.03253555
Luxembourg,2002,3.2254169,2.074086136,53005.73392,2.621,70.83976746,101.8205719
Latvia,2002,7.088128657,1.938875739,4136.933297,13.829,34.95812607,30.24427795
"Macao SAR, China",2002,8.910605549,-2.637516998,16393.74373,6.267,53.0076828,46.90617752
Morocco,2002,3.730197375,2.795619669,1590.487305,11.59,36.01549149,31.18642616
Monaco,2002,1.026495639,-19.30565814,90151.5464,5.053062681,104.9672699,122.5448608
Moldova,2002,7.799999658,5.301243903,570.7998662,6.845,35.10268784,37.0745697
Madagascar,2002,-12.40797111,16.49852553,310.9297109,5.52,39.80497742,20.52633667
Maldives,2002,7.26838641,4.178672399,3069.039872,4.142,42.88217163,36.70775604
Middle East & North Africa,2002,1.522981811,1.83299389,2932.633344,12.10147466,36.28446579,34.18506241
Mexico,2002,-0.236588002,5.030727332,8032.992121,3.003,40.39888,45.05788803
Marshall Islands,2002,3.635792317,24.99909808,2421.461689,8.085850548,43.31732178,36.63611603
Middle income,2002,4.728597773,4.268709323,1230.156643,6.301848485,42.31436539,37.06728745
North Macedonia,2002,1.493665472,2.314597941,1989.135373,31.94,47.06268692,60.38325119
Mali,2002,3.106308252,5.032822757,326.9666591,1.297,38.08209229,21.54780579
Malta,2002,2.565263684,2.188490481,11289.88974,6.902,53.1377182,49.85551453
Myanmar,2002,12.02551343,57.07451126,145.8175339,0.685,48.36523056,5.558597088
Middle East & North Africa (excluding high income),2002,3.142500214,2.729135699,1571.033641,13.24806103,33.97882462,30.20663071
Montenegro,2002,1.903936733,18.57445939,2106.635068,30.277,45.65375519,55.16184616
Mongolia,2002,4.732978466,0.917074687,559.827709,6.2,42.58405304,37.32736588
Mozambique,2002,9.668505347,8.507119907,318.3089925,2.906,42.55733871,24.97859955
Mauritania,2002,1.381483962,3.895705258,629.7819017,10.076,36.2067337,33.62261581
Mauritius,2002,1.614918659,6.419333722,4073.060531,8.205,46.43255997,39.66268539
Malawi,2002,1.700000029,14.74463461,431.696661,5.229,38.77508926,23.50914383
Malaysia,2002,5.390988307,1.807872463,4177.104942,3.48,42.03181076,35.33280563
North America,2002,1.801247401,1.922213018,36651.91467,5.977404492,74.4103241,89.54719543
Namibia,2002,4.788661219,13.84170108,1773.431554,21.51,38.31831741,39.88917923
Niger,2002,4.918470576,2.628865979,223.3523929,1.807,40.18621826,23.78868484
Nigeria,2002,15.32915574,12.8765792,733.5378887,3.618,37.20415497,24.33879471
Nicaragua,2002,0.753938876,3.750174658,993.2934981,7.523,42.67796707,36.25884247
Netherlands,2002,0.217273595,3.287531047,29343.245,2.554,60.39159775,95.72801971
Norway,2002,1.377557001,1.286725284,43170.55717,4.022,73.83234406,105.1901016
Nepal,2002,0.120143177,3.029399487,238.8612541,10.655,34.56687546,33.08417511
Nauru,2002,-9.971356024,71.56981268,2030.472767,8.906193871,40.82279968,28.74675369
New Zealand,2002,4.713843165,2.677092577,16874.18749,5.282,49.16501617,61.85508347
OECD members,2002,1.539846773,2.477360679,23474.89595,7.13445328,57.77498245,67.49758911
Oman,2002,-1.100905293,-0.279578823,8380.038952,4.374,41.65710449,45.24205399
Other small states,2002,3.424661709,2.801155052,5609.199932,9.543829202,43.84758377,39.20459747
Pakistan,2002,2.594816684,3.290344726,599.7894108,0.597,38.7315979,24.180233
Panama,2002,2.229149323,1.005830904,4163.521959,6.419,47.0916481,41.93156815
Peru,2002,5.453528938,0.193135004,2003.971081,4.84,41.54792404,34.16700745
Philippines,2002,3.716255002,2.722772277,1037.174788,3.615,38.55683517,23.60911179
Palau,2002,5.016198993,-1.301236174,8194.32485,7.800071106,47.76520538,46.13391113
Papua New Guinea,2002,-0.158900533,11.7994471,509.0304919,2.754,36.46217346,17.62325668
Poland,2002,2.035863041,1.90528215,5207.129304,19.895,43.54412842,45.3222084
Pre-demographic dividend,2002,5.918832103,4.378759718,526.7867722,5.149634296,40.1422348,33.2904129
Puerto Rico,2002,0.916459384,21.99809404,18731.45939,11.94,60.78152466,49.48066711
Portugal,2002,0.770924024,3.600346583,12936.69282,4.497,43.27082825,59.60202026
Paraguay,2002,-0.021404395,10.51024209,1361.249281,9.393,38.3705101,32.21767044
West Bank and Gaza,2002,-12.48919176,5.70951586,1156.217473,27.465,40.8855896,39.53668976
Pacific island small states,2002,2.065591466,1.963567542,1700.273553,4.578012014,39.7852211,28.60625839
Post-demographic dividend,2002,1.529500709,1.998749211,26453.26016,6.766097183,59.40419769,75.10045624
French Polynesia,2002,0.846181483,24.48426995,15302.35185,11.71,55.32231522,43.87387085
Qatar,2002,7.18215168,0.24,27151.0325,0.87,62.66527557,69.01838684
Romania,2002,5.70299165,22.53988626,2119.855097,8.112,39.12682724,36.03568649
Russian Federation,2002,4.699991909,15.78873079,2377.529541,7.875,42.17215347,38.3976059
Rwanda,2002,13.19207199,1.992585425,234.8223109,11.557,33.78737259,26.93523979
South Asia,2002,3.721075351,3.332564933,475.6652862,7.171288476,43.62079239,39.09535599
Saudi Arabia,2002,-2.819183548,0.247186514,8380.956927,5.265,41.28069687,44.87164307
Sudan,2002,6.006471536,22.22472415,529.4519653,14.767,30.76180458,24.95372963
Senegal,2002,0.068696575,2.337301875,688.1874795,2.808,38.68951416,23.35887909
Singapore,2002,3.923360767,-0.391676867,22159.83737,5.65,54.39330673,77.01615906
Solomon Islands,2002,-2.799982885,10.92963419,768.4948507,2.635,34.80845261,16.82911301
Sierra Leone,2002,26.52413489,-49.65447291,240.5075193,3.901,40.53980255,31.1858902
El Salvador,2002,1.572918448,1.865525036,2106.739469,6.2,44.2922821,38.89369965
San Marino,2002,0.310800311,12.46439819,41770.14662,6.853235674,76.0229187,88.37879944
Somalia,2002,7.630267293,6.54456631,232.9890699,18.893,33.1680603,33.21566772
Serbia,2002,6.380405304,19.49083216,2283.846685,13.8,33.02988434,26.08162308
Sub-Saharan Africa (excluding high income),2002,6.336901723,5.032822757,629.391682,6.167660934,38.33797836,35.558815
Sub-Saharan Africa,2002,6.331164751,4.705791237,630.3724203,6.167660934,38.41936111,35.63687897
Small states,2002,3.092209434,2.188490481,5318.254028,9.326540342,43.57243347,39.69345474
Sao Tome and Principe,2002,3.360188168,10.12872467,568.4096734,17.63,33.90919876,33.62059784
Suriname,2002,2.800000689,15.52739892,2206.27291,11.233,36.22690582,30.05905533
Slovak Republic,2002,4.509444138,3.12714223,6564.696314,18.541,43.74460602,42.76258469
Slovenia,2002,3.505598057,7.480777707,11777.15566,5.927,47.33257294,46.21351242
Sweden,2002,2.196921062,2.158482136,29899.19525,4.965,62.94007111,91.82139587
Eswatini,2002,4.380099088,12.01971547,1362.970568,25.734,40.50775909,46.65348816
Seychelles,2002,1.212832903,0.175,8864.169195,8.002392993,51.85942078,47.03560638
Syrian Arab Republic,2002,3.954831927,-0.130505282,1204.225832,10.94,36.85305786,32.72490692
Chad,2002,8.491209819,5.191818952,225.947311,0.768,50.81952667,27.18089294
East Asia & Pacific (IDA & IBRD countries),2002,8.059761895,2.34316991,1117.762302,4.171696924,40.44619751,34.70300674
Europe & Central Asia (IDA & IBRD countries),2002,5.011978403,5.698990479,2349.873317,10.55996634,38.03456497,33.55483627
Togo,2002,3.82662258,3.059818575,456.344162,4.085,38.53625488,23.58677673
Thailand,2002,6.149036052,0.697308977,2091.178903,1.82,43.95259476,32.75426483
Tajikistan,2002,10.80000376,12.24998478,186.6633985,14.148,29.70042419,21.35658264
Turkmenistan,2002,0.257179925,36.26265521,949.5763982,10.1,35.07413864,25.40794373
Latin America & the Caribbean (IDA & IBRD countries),2002,0.429432216,4.240266607,3705.731441,9.521297866,42.47356796,37.6217041
Timor-Leste,2002,-6.703651824,64.14567867,516.0898994,3.326,29.47092628,4.827311993
Middle East & North Africa (IDA & IBRD countries),2002,3.251860068,2.721032849,1575.406441,13.1496179,34.01623154,30.16097069
Tonga,2002,4.848012814,10.35906079,1760.667034,4.837,40.67982864,28.91821289
South Asia (IDA & IBRD),2002,3.721075351,3.332564933,475.6652862,7.171288476,43.62079239,39.09535599
Sub-Saharan Africa (IDA & IBRD countries),2002,6.331164751,4.705791237,630.3724203,6.167660934,38.41936111,35.63687897
Trinidad and Tobago,2002,7.936709687,4.150058617,6692.804355,10.39,39.59200668,33.60749054
Tunisia,2002,1.322557148,2.721032849,2292.483705,14.55,34.20480728,33.02853394
Turkiye,2002,6.447722047,44.96412095,3640.762836,10.358,39.20084,27.36740112
Tuvalu,2002,9.523809524,5.355227337,1752.80181,7.761315976,37.46491623,35.51729584
Tanzania,2002,7.093194984,5.317833661,400.0769348,3.021,44.77491379,29.3921566
Uganda,2002,8.732685764,-0.287508512,241.8689302,3.5,41.54244995,33.26975632
Ukraine,2002,5.339647207,0.757420846,911.9068604,10.136,37.47706223,34.99842453
Upper middle income,2002,4.787569658,5.301243903,1827.929315,6.192935646,42.23586273,36.78211975
Uruguay,2002,-7.732007215,13.97247259,4115.154549,16.648,32.17039108,30.39881325
United States,2002,1.700447324,1.586031627,37997.74243,5.783,75.90843201,92.14455414
Uzbekistan,2002,3.973488192,23.8317761,383.343068,10.224,36.49413681,30.34283447
St. Vincent and the Grenadines,2002,5.342127074,1.85550399,4299.372868,20.617,41.59167862,43.18145752
"Venezuela, RB",2002,-8.855647353,62.3413221,3667.200194,16.17,38.29478455,28.9479351
Viet Nam,2002,6.320820992,3.830828382,434.8102921,2.12,43.86899948,27.98562241
Vanuatu,2002,-5.198318759,1.963567542,1299.178902,8.654,32.82939148,34.99777603
World,2002,2.302836989,2.90799857,5535.212731,6.468308101,48.0006218,42.91226196
Samoa,2002,5.651959199,8.050314465,1509.88659,4.978,40.17430878,32.25508499
"Yemen, Rep.",2002,3.935231505,12.23853394,543.9000684,11.842,33.90996933,27.78883553
South Africa,2002,3.700374404,9.494710703,2708.423333,19.658,38.65906525,39.29044724
Zambia,2002,4.50601428,22.23334464,399.0990779,14.125,30.75448227,25.21943283
Zimbabwe,2002,-8.894023631,70.68428422,529.1868828,5.007,32.21662903,9.441596031
Aruba,2003,1.110504599,3.656365079,22050.58987,7.526121061,57.69403839,60.93861771
Africa Eastern and Southern,2003,2.963405156,7.44970014,819.986705,7.231053997,44.38562393,38.20877838
Afghanistan,2003,8.832277803,8.620910331,199.6432265,7.922,36.25141907,36.85430145
Africa Western and Central,2003,5.532966565,1.760904101,706.4765613,4.258753331,40.70864868,30.28779411
Angola,2003,2.99,98.22414366,982.8055874,16.37,46.8577919,29.88525963
Albania,2003,5.528637465,0.484002612,1846.120121,16.985,34.74888992,34.21811676
Andorra,2003,8.694203716,-10.17411885,32025.94895,6.71059374,60.92835617,64.85128021
Arab World,2003,4.8710045,2.712592475,2697.48563,12.2216181,35.4871788,30.37615013
United Arab Emirates,2003,8.800540814,-8.45152576,32607.37293,2.902,62.62256622,68.50489807
Argentina,2003,8.837040796,13.4,3333.152904,15.36,33.96868134,28.25198174
Armenia,2003,14,4.721553366,910.1712617,10.757,35.7301178,28.73667145
American Samoa,2003,0.965517241,30.07667382,9043.682367,8.003451856,46.12467957,36.95402527
Antigua and Barbuda,2003,6.076895997,1.993530552,12141.60174,7.591726962,49.28433609,45.98844528
Australia,2003,3.090687182,2.732595966,23718.13385,5.933,56.42887115,79.25780487
Austria,2003,0.941470921,1.355553709,32294.04886,4.785,65.17735291,94.83861542
Azerbaijan,2003,10.2082994,2.23386493,883.6925807,9.17,37.1565361,32.65764236
Burundi,2003,-1.22372796,10.64746457,114.3670072,3.137,35.52547455,16.35528946
Belgium,2003,1.037982549,1.588964,30655.20927,7.68,66.66002655,75.40041351
Benin,2003,3.443576776,1.487242461,698.4087773,0.747,39.52708817,25.07958031
Burkina Faso,2003,7.802493889,2.034565741,363.818352,2.78,45.49305725,31.93016815
Bangladesh,2003,4.7395674,5.668707734,440.7144048,4.32,39.75112152,25.13980865
Bulgaria,2003,5.237154253,2.348641696,2719.494369,13.733,33.80883408,29.79815292
Bahrain,2003,6.296441979,1.593625498,14230.29675,1.165,53.41425323,60.78684235
"Bahamas, The",2003,-1.264916676,3.025045263,26204.8805,10.84,75.98963165,62.5083046
Bosnia and Herzegovina,2003,3.867138795,12.9529228,2031.402483,28.415,43.043293,52.03210449
Belarus,2003,7.043192512,28.39783991,1819.526531,10.155,36.4907608,28.45407486
Belize,2003,9.665225324,2.318082747,4937.089905,10.363,37.89423752,31.53544426
Bermuda,2003,3.410706677,-12.84908231,66111.72523,5.785217759,94.19913483,111.6996002
Bolivia,2003,2.711339837,3.337274997,892.3553416,2.657,38.2969017,22.40797806
Brazil,2003,1.140828998,14.71491972,3056.649798,11.169,36.3408432,32.28947449
Barbados,2003,2.175480769,1.619433198,11998.17569,11,52.23909378,45.03066635
Brunei Darussalam,2003,2.903955477,0.3,18521.36613,5.785,51.51285553,70.24049377
Bhutan,2003,7.786560536,2.572308617,1027.273391,1.8,47.93371201,32.14714813
