Year,Country,Econ_Index,Institutional_Index,Quality_Of_Life_Index_FA,Sustainability_Index_FA,Ease_of_Living_Index
1984,Central Europe and the Baltics,-0.93816,-0.57777,0.189,0.07067,-0.302
1984,Channel Islands,-0.93816,-0.04821,0.878,0.67622,0.162
1984,Ivory Coast,-0.54387,-0.58648,-1.059,-0.8414,-0.779
1984,Cameroon,0.335569706,-0.59544,-1.113,-0.99003,-0.603
1984,"Congo, Dem. Rep.",-1.0075,-0.64936,-1.225,-0.88691,-0.976
1984,"Congo, Rep.",-0.98709,-0.59935,-1.02,-0.80991,-0.875
1984,Comoros,-1.0075,-0.65991,-1.192,-0.96325,-0.979
1984,Cabo Verde,-0.775830294,-0.4302,-0.334,-0.17146,-0.444
1984,Caribbean small states,0.335569706,-0.03891,0.065,0.11525,0.114
1984,Cuba,0.016658975,-0.06806,0.677,0.18366,0.252
1984,Curacao,-0.728416154,-0.43703,0.293,-0.10633,-0.205
1984,Czech Republic,-0.0575,-0.62573,0.214,0.16882,-0.071
1984,Djibouti,0.49051,-0.64936,-1.228,-0.87285,-0.6
1984,Dominica,0.49051,-0.45005,0.207,0.15319,0.106
1984,Dominican Republic,0.49051,-0.29228,-0.26,-0.21937,-0.074
1984,East Asia & Pacific (excluding high income),-0.82469,0.06956,0.101,0.03863,-0.148
1984,Early-demographic dividend,0.49051,-0.63785,-1.152,-1.05545,-0.598
1984,East Asia & Pacific,-0.82469,0.11342,0.072,0.06614,-0.143
1984,Europe & Central Asia (excluding high income),0.141127647,-0.24157,0.228,0.03838,0.06
1984,Europe & Central Asia,-0.018132941,-0.30625,0.503,0.13153,0.115
1984,Euro area,-0.018132941,-0.02716,0.806,0.37391,0.327
1984,Eritrea,-0.018132941,-0.65374,-1.177,-1.04873,-0.737
1984,Estonia,-0.036823529,-0.3951,0.145,0.05291,-0.049
1984,Ethiopia,-0.018132941,-0.57921,-1.685,-0.88345,-0.872
1984,European Union,0.126733529,-0.19203,0.753,0.44077,0.313
1984,Fragile and conflict affected situations,0.126733529,-0.57293,-1.096,-0.99587,-0.645
1984,Fiji,0.126733529,-0.29228,-0.259,-0.21937,-0.165
1984,"Micronesia, Fed. Sts.",-0.775423429,-0.39151,-0.067,-0.46697,-0.385
1984,Gabon,-0.9204,-0.58648,-1.061,-0.84169,-0.874
1984,Ghana,-0.15606,-0.57921,-1.607,-0.88345,-0.879
1984,Gibraltar,-0.53257,0.29625,0.979,0.79685,0.403
1984,Guinea,-0.53257,-0.65756,-1.214,-0.99764,-0.872
1984,"Gambia, The",-0.9204,-0.65944,-1.183,-0.96525,-0.954
1984,Guinea-Bissau,-0.53257,-0.57921,-1.67,-0.88345,-0.995
1984,Equatorial Guinea,-0.96928,-0.64936,-1.23,-0.87285,-0.966
1984,Grenada,-0.53257,-0.25566,0.162,0.17471,-0.114
1984,Greenland,-0.53257,-0.37079,-0.276,-0.10977,-0.339
1984,Guatemala,-0.53257,-0.69081,-0.757,-0.62962,-0.665
1984,Guam,-0.53257,-0.43822,0.269,0.09525,-0.134
1984,Guyana,-0.63974,-0.7292,-0.751,-0.78144,-0.722
1984,High income,-0.63974,-0.21178,0.561,0.27753,0.025
1984,Honduras,-0.63974,-0.72909,-0.637,-0.79148,-0.684
1984,Heavily indebted poor countries (HIPC),-0.63974,-0.63661,-1.238,-0.8943,-0.887
1984,Croatia,0.019794872,-0.43605,0.373,0.3404,0.078
1984,Haiti,-0.63974,-0.58295,-1.071,-0.88678,-0.814
1984,IBRD only,-0.83494,-0.76184,-0.596,-0.65887,-0.707
1984,IDA & IBRD total,-0.83494,-0.7712,-0.589,-0.64997,-0.705
1984,IDA total,0.20156,-0.57293,-1.102,-0.99587,-0.628
1984,IDA blend,-0.83494,-0.59544,-1.113,-0.99003,-0.896
1984,IDA only,0.20156,-0.65944,-1.182,-0.96525,-0.673
1984,Isle of Man,-0.55492,0.09208,0.097,0.02685,-0.078
1984,Iraq,-0.65619,-0.59882,-1.014,-0.80389,-0.789
1984,Jamaica,0.20069,-0.2115,-0.001,-0.00372,-0.004
1984,Kazakhstan,-0.572171429,-0.4236,0.26,0.26083,-0.119
1984,Kenya,-0.583044572,-0.68945,-0.946,-0.6708,-0.75
1984,Kyrgyz Republic,0.32226,-0.69099,-0.707,-0.62695,-0.434
1984,Cambodia,0.335569706,-0.57921,-1.314,-0.88345,-0.653
1984,Kiribati,-0.583044572,-0.64841,-1.006,-0.81093,-0.782
1984,St. Kitts and Nevis,-0.75055,-0.03891,0.065,0.11525,-0.157
1984,Latin America & Caribbean (excluding high income),-0.067264706,-0.39933,-0.149,-0.20166,-0.199
1984,Lao PDR,0.32226,-0.65756,-1.212,-0.99764,-0.658
1984,Lebanon,-0.103918919,-1.30759,-0.976,-0.61297,-0.786
1984,Liberia,-0.103918919,-0.57921,-1.609,-0.88345,-0.866
1984,Libya,-0.098558824,-0.34933,-0.079,-0.22016,-0.173
1984,St. Lucia,-0.75055,-0.55374,0.194,0.04728,-0.251
1984,Latin America & Caribbean,-0.067264706,-0.3674,-0.091,-0.5404,-0.222
1984,Least developed countries: UN classification,-0.067264706,-0.57921,-1.614,-0.88345,-0.859
1984,Low income,-0.098558824,-0.57921,-1.62,-0.88345,-0.869
1984,Sri Lanka,-0.75055,-0.36011,0.285,-0.04563,-0.185
1984,Lower middle income,-0.098558824,-0.63785,-1.15,-1.05545,-0.745
1984,Low & middle income,-0.098558824,-0.59935,-1.026,-0.80991,-0.655
1984,Lesotho,-0.103918919,-0.6833,-0.995,-0.82249,-0.668
1984,Late-demographic dividend,0.32226,-0.41794,-0.073,-0.24549,-0.086
1984,Lithuania,-0.098558824,-0.11293,0.506,0.17461,0.15
1984,Luxembourg,-0.58406,-0.06599,0.477,0.25459,0.043
1984,Latvia,-0.067264706,-0.26767,0.37,0.00059,0.046
1984,St. Martin (French part),-0.75055,-0.26789,0.329,0.04216,-0.133
1984,Moldova,-0.771171429,-0.32539,0.433,0.14224,-0.101
1984,Madagascar,-0.58406,-0.63892,-1.255,-0.82128,-0.868
1984,Maldives,-0.58406,-0.63785,-1.161,-1.08805,-0.875
1984,Middle East & North Africa,-0.775423429,-0.72176,-0.824,-0.84226,-0.789
1984,Marshall Islands,-0.18866,-0.72567,-0.812,-0.86094,-0.642
1984,Middle income,-0.773844286,-0.70294,-0.898,-0.72267,-0.792
1984,North Macedonia,-0.534142857,-0.16702,0.371,0.11552,-0.028
1984,Mali,-0.18866,-0.57921,-1.707,-0.88345,-0.922
1984,Myanmar,-0.87908,-0.57921,-1.424,-0.88345,-0.995
1984,Middle East & North Africa (excluding high income),-0.773844286,-0.60483,-1.008,-0.80389,-0.818
1984,Montenegro,-0.2765,0.10129,0.603,0.24553,0.204
1984,Mozambique,-0.87908,-0.57921,-1.696,-0.88345,-1.091
1984,Mauritania,-0.775423429,-0.57921,-1.32,-0.88345,-0.933
1984,Mauritius,-0.775423429,-0.47731,-0.105,-0.34359,-0.401
1984,Malawi,-0.58406,-0.57921,-1.317,-0.88345,-0.884
1984,North America,-0.534142857,-0.29403,0.369,0.09985,-0.063
1984,Namibia,-0.86235,-0.62566,-1.13,-1.10844,-0.934
1984,New Caledonia,-0.46389,-0.69562,-0.557,-0.58536,-0.573
1984,Niger,-0.82708,-0.57921,-1.708,-0.88345,-1.082
1984,Nigeria,-0.82708,-0.57921,-1.639,-0.88345,-1.058
1984,Nauru,-0.86235,-0.69485,-0.909,-0.72187,-0.816
1984,OECD members,0.48257,-0.21702,0.745,0.50018,0.402
1984,Oman,0.48257,-0.13752,0.03,-0.13443,0.077
1984,Other small states,-0.88325,-0.60574,-0.363,-0.23561,-0.535
1984,Papua New Guinea,-0.30111,-0.57921,-1.363,-0.88345,-0.83
1984,Pre-demographic dividend,-0.84352,-0.57921,-1.7,-0.88345,-1.083
1984,Puerto Rico,0.27173,-0.01114,0.798,0.36844,0.4
1984,"Korea, Dem. People's Rep.",0.32226,-0.4433,-0.093,-0.54533,-0.145
1984,Paraguay,-0.86757,-0.20565,-0.037,-0.39442,-0.34
1984,Pacific island small states,-0.88325,-0.39151,-0.067,-0.46697,-0.412
1984,Post-demographic dividend,-0.84352,-0.18383,0.661,0.28705,0.018
1984,French Polynesia,-0.13195,-0.44937,0.275,0.07727,-0.037
1984,Romania,-0.560815789,-0.03329,0.432,0.24951,0.04
1984,Russia,-0.367416667,-0.34443,-0.141,0.01163,-0.226
1984,Rwanda,-0.367416667,-0.57921,-1.601,-0.88345,-0.93
1984,South Asia,-0.878,-0.42537,-0.319,-0.20342,-0.468
1984,Sudan,0.46271,-0.57921,-1.664,-0.88345,-0.744
1984,Senegal,-0.082555294,-0.57921,-1.547,-0.88345,-0.839
1984,Solomon Islands,0.13718,-0.49994,-0.168,-0.26548,-0.189
1984,Sierra Leone,-0.098136765,-0.57921,-1.671,-0.88345,-0.887
1984,El Salvador,-0.96928,-0.65944,-1.186,-0.96945,-0.968
1984,Somalia,-0.878,-0.57921,-1.633,-0.88345,-1.068
1984,Serbia,-0.514529412,-0.34141,-0.082,0.00537,-0.242
1984,Sub-Saharan Africa (excluding high income),0.46271,-0.57921,-1.651,-0.88345,-0.739
1984,South Sudan,-0.57733,-0.57921,-1.686,-0.88345,-1.012
1984,Sub-Saharan Africa,0.46271,-0.57921,-1.675,-0.88345,-0.748
1984,Small states,0.13718,-0.17439,0.033,-0.03354,-0.003
1984,Sao Tome and Principe,-0.082555294,-0.62566,-1.133,-1.10844,-0.74
1984,Suriname,0.46271,-0.44332,0.149,0.15065,0.08
1984,Slovakia,-0.098676471,0.12424,0.481,0.16917,0.2
1984,Eswatini,-0.018132941,-0.73628,-0.798,-0.81782,-0.591
1984,Sint Maarten (Dutch part),-0.098136765,-0.2617,0.526,0.43486,0.159
1984,Seychelles,-0.490652941,-0.26771,0.456,0.20663,0.001
1984,Turks and Caicos Islands,-1.00572,-0.20428,-0.035,-0.38824,-0.373
1984,Chad,-0.93816,-0.57921,-1.614,-0.88345,-1.077
1984,East Asia & Pacific (IDA & IBRD countries),-0.82469,-0.39933,-0.149,-0.20166,-0.388
1984,Europe & Central Asia (IDA & IBRD countries),-0.018132941,-0.41598,0.302,-0.00188,-0.003
1984,Togo,-0.76906,-0.57921,-1.395,-0.88345,-0.958
1984,Tajikistan,-0.474807619,-0.34597,-0.131,-0.35627,-0.304
1984,Turkmenistan,-1.00572,-0.70713,-0.522,-0.79605,-0.73
1984,Latin America & the Caribbean (IDA & IBRD countries),-0.067264706,-0.33076,-0.062,-0.49398,-0.195
1984,Timor-Leste,-0.76906,-0.57921,-1.638,-0.88345,-1.043
1984,Middle East & North Africa (IDA & IBRD countries),-0.775423429,-0.67907,-0.971,-0.67856,-0.805
1984,Tonga,-0.82531,-0.34824,-0.078,-0.21434,-0.353
1984,South Asia (IDA & IBRD),-0.57733,-0.33303,-0.27,-0.1015,-0.337
1984,Sub-Saharan Africa (IDA & IBRD countries),0.46271,-0.57921,-1.675,-0.88345,-0.748
1984,Trinidad and Tobago,-0.82531,-0.40899,0.272,0.09625,-0.199
1984,Tuvalu,-0.741569737,-0.6699,-0.514,-0.65368,-0.631
1984,Tanzania,-0.76906,-0.57921,-1.491,-0.88345,-0.991
1984,Uganda,-0.741569737,-0.57921,-1.676,-0.88345,-1.049
1984,Ukraine,-0.738868421,-0.07463,0.604,0.42774,0.072
1984,Upper middle income,0.26789,-0.47847,-0.098,-0.44621,-0.154
1984,Uzbekistan,-0.82451,-0.47398,-0.099,-0.44242,-0.426
1984,St. Vincent and the Grenadines,-0.75055,-0.29542,0.218,-0.01232,-0.187
1984,Venezuela,-0.765068462,-0.01772,0.467,0.21909,0.001
1984,British Virgin Islands,-0.427640588,-0.2978,0.39,0.21071,-0.013
1984,Virgin Islands (U.S.),-0.765068462,-0.48897,0.35,0.04509,-0.184
1984,Vietnam,-0.721923077,-0.35963,-0.365,-0.07916,-0.41
1984,Vanuatu,-0.82451,-0.42793,-0.318,-0.21589,-0.457
1984,World,-0.765068462,-0.68,-0.372,-0.24649,-0.528
1984,Samoa,-0.367416667,-0.62711,-0.386,-0.48834,-0.457
1984,Kosovo,0.32226,-0.34794,0.321,0.07685,0.117
1984,"Yemen, Rep.",-0.765068462,-0.73498,-0.803,-0.85113,-0.784
1984,Zambia,-0.765068462,-0.58648,-1.053,-0.83538,-0.832
1984,Zimbabwe,-0.765068462,-0.74247,-0.649,-0.86569,-0.734
1985,Aruba,-0.579722,-0.24725,0.53,0.17294,0.005
1985,Africa Eastern and Southern,-0.89189,-0.57921,-1.926,-0.88345,-1.174
1985,Afghanistan,-0.89189,-0.57921,-1.999,-0.88345,-1.2
1985,Africa Western and Central,-0.89189,-0.57921,-1.933,-0.88345,-1.177
1985,Angola,-0.89189,-0.57921,-1.89,-0.88345,-1.162
1985,Albania,-0.89189,0.14114,0.119,0.08303,-0.134
1985,Arab World,-0.741852571,-0.58648,-1.05,-0.83538,-0.825
1985,Armenia,-0.586257143,0.17416,0.108,0.21877,-0.032
1985,Antigua and Barbuda,-0.741852571,-0.14962,0.378,0.1555,-0.067
1985,Azerbaijan,-0.5658,-0.50273,0.258,0.1731,-0.151
1985,Burundi,-0.78539,-0.62053,-1.267,-0.79099,-0.914
1985,Benin,0.17903,-0.57921,-1.644,-0.88345,-0.808
1985,Burkina Faso,-0.78539,-0.58902,-1.285,-0.88119,-0.926
1985,Bangladesh,-0.014078,-0.63785,-1.152,-1.05545,-0.724
1985,"Bahamas, The",-0.561742,-0.26789,0.328,0.04179,-0.086
1985,Bosnia And Herzegovina,-0.502029412,-0.43991,0.275,-0.04659,-0.146
1985,Belarus,-0.585205882,-0.01641,0.464,0.32686,0.061
1985,Belize,0.17903,0.1095,0.091,0.19634,0.133
1985,Bermuda,0.17903,-0.12233,0.782,0.38533,0.346
1985,Bolivia,-0.502077353,-0.60483,-1.008,-0.80389,-0.75
1985,Barbados,-0.580653823,-0.25374,0.549,0.37891,0.04
1985,Brunei Darussalam,-0.78539,-0.3023,0.391,0.20951,-0.104
1985,Bhutan,-0.502077353,-0.65756,-1.211,-0.99764,-0.863
1985,Botswana,-0.502077353,-0.47511,-0.108,-0.29977,-0.327
1985,Central African Republic,0.28347,-0.62053,-1.266,-0.78385,-0.645
1985,Central Europe and the Baltics,-0.98313,-0.57777,0.189,0.07067,-0.313
1985,Channel Islands,-0.98313,-0.05294,0.768,0.42714,0.074
1985,Ivory Coast,-0.3305,-0.57921,-1.346,-0.88345,-0.831
1985,Cameroon,0.28347,-0.59249,-1.082,-1.01432,-0.608
1985,"Congo, Dem. Rep.",-1.00693,-0.57921,-1.317,-0.88345,-0.99
1985,"Congo, Rep.",-0.9795,-0.68302,-0.996,-0.82473,-0.888
1985,Comoros,-1.00693,-0.57921,-1.337,-0.88345,-0.997
1985,Cabo Verde,-0.78539,-0.46131,-0.419,-0.53309,-0.538
1985,Caribbean small states,0.28347,0.14072,0.114,0.09953,0.161
1985,Cuba,-0.021650513,-0.14583,0.573,0.23626,0.194
1985,Curacao,-0.636456154,-0.39023,0.305,0.04205,-0.144
1985,Czech Republic,-0.0575,-0.58454,0.269,0.24787,-0.029
1985,Djibouti,0.42082,-0.65016,-1.222,-0.88603,-0.618
1985,Dominica,0.42082,-0.47043,0.244,-0.0186,0.07
1985,Dominican Republic,0.42082,-0.47583,-0.229,-0.1864,-0.122
1985,East Asia & Pacific (excluding high income),-0.80335,0.09507,0.107,0.1835,-0.112
1985,Early-demographic dividend,0.42082,-0.57293,-1.103,-0.99587,-0.573
1985,East Asia & Pacific,-0.80335,0.09208,0.096,0.10815,-0.128
1985,Europe & Central Asia (excluding high income),0.359657059,-0.20481,0.234,0.25302,0.159
1985,Europe & Central Asia,-0.009774117,-0.3269,0.238,0.11977,0.017
1985,Euro area,-0.009774117,-0.37546,0.716,0.34334,0.206
1985,Eritrea,-0.009774117,-0.63785,-1.152,-1.05545,-0.723
1985,Estonia,-0.036823529,-0.27721,0.454,0.25109,0.118
1985,Ethiopia,-0.009774117,-0.57921,-1.685,-0.88345,-0.87
1985,European Union,0.363581765,-0.09576,0.77,0.35275,0.389
1985,Fragile and conflict affected situations,0.363581765,-0.63785,-1.15,-1.05545,-0.629
1985,Fiji,0.363581765,-0.41434,-0.179,-0.25181,-0.113
1985,"Micronesia, Fed. Sts.",-0.777885143,-0.47847,-0.097,-0.50198,-0.423
1985,Gabon,-0.86648,-0.58295,-1.072,-0.88678,-0.871
1985,Ghana,-0.08574,-0.61752,-1.125,-1.10844,-0.736
1985,Gibraltar,-0.51051,-0.12608,0.644,0.1006,0.081
1985,Guinea,-0.51051,-0.57921,-1.706,-0.88345,-1.002
1985,"Gambia, The",-0.86648,-0.57921,-1.414,-0.88345,-0.989
1985,Guinea-Bissau,-0.51051,-0.65991,-1.196,-0.96325,-0.856
1985,Equatorial Guinea,-0.83103,-0.63955,-1.248,-0.83192,-0.929
1985,Grenada,-0.51051,0.1365,0.109,0.20313,-0.025
1985,Greenland,-0.51051,-0.28773,-0.258,-0.16848,-0.315
1985,Guatemala,-0.51051,-0.7552,-0.646,-0.83684,-0.668
1985,Guam,-0.51051,-0.46535,0.25,0.08445,-0.144
1985,Guyana,-0.49734,-0.72323,-0.623,-0.67443,-0.624
1985,High income,-0.49734,-0.25225,0.695,0.35621,0.109
1985,Honduras,-0.49734,-0.6699,-0.516,-0.66823,-0.573
1985,Heavily indebted poor countries (HIPC),-0.49734,-0.64936,-1.226,-0.88691,-0.849
1985,Croatia,0.019794872,-0.37241,0.324,0.22124,0.058
1985,Haiti,-0.49734,-0.61756,-1.12,-1.10812,-0.837
1985,IBRD only,-0.82823,-0.38178,-0.405,-0.37563,-0.501
1985,IDA & IBRD total,-0.82823,-0.72323,-0.627,-0.68339,-0.71
1985,IDA total,0.34991,-0.65374,-1.176,-1.04873,-0.645
1985,IDA blend,-0.81986,-0.59544,-1.113,-0.99003,-0.892
1985,IDA only,0.34991,-0.65374,-1.176,-1.04873,-0.645
1985,Isle of Man,-0.46541,-0.15896,0.018,-0.08069,-0.162
1985,Iraq,-0.3811,-0.58648,-1.056,-0.83538,-0.737
1985,Jamaica,0.32094,-0.48691,0.183,0.04021,0.029
1985,Kazakhstan,-0.572171429,-0.16692,0.321,0.02768,-0.068
1985,Kenya,-0.573216286,-0.62646,-1.138,-1.10168,-0.863
1985,Kyrgyz Republic,0.12836,-0.76318,-0.612,-0.62801,-0.467
1985,Cambodia,0.28347,-0.62646,-1.137,-1.10168,-0.649
1985,Kiribati,-0.573216286,-0.59376,-1.087,-1.01432,-0.824
1985,St. Kitts and Nevis,-0.67584,-0.47511,-0.109,-0.29977,-0.371
1985,Latin America & Caribbean (excluding high income),-0.067264706,-0.36732,-0.085,-0.23406,-0.174
1985,Lao PDR,0.12836,-0.60483,-1.01,-0.80389,-0.593
1985,Lebanon,-0.103918919,-1.31803,-0.952,-0.61464,-0.781
1985,Liberia,-0.10693973,-0.57921,-1.615,-0.88345,-0.869
1985,Libya,-0.098558824,-0.22996,-0.02,-0.20751,-0.12
1985,St. Lucia,-0.67584,-0.26204,0.219,-0.0331,-0.163
1985,Latin America & Caribbean,-0.067264706,-0.3674,-0.091,-0.5404,-0.222
1985,Least developed countries: UN classification,-0.067264706,-0.65944,-1.182,-0.96525,-0.74
1985,Low income,-0.098558824,-0.57921,-1.651,-0.88345,-0.88
1985,Sri Lanka,-0.67584,-0.40202,0.212,0.18532,-0.167
1985,Lower middle income,-0.098558824,-0.62566,-1.132,-1.10844,-0.744
1985,Low & middle income,-0.098558824,-0.69377,-0.908,-0.72124,-0.624
1985,Lesotho,-0.10693973,-0.57432,-1.296,-0.89553,-0.758
1985,Late-demographic dividend,0.12836,-0.41794,-0.073,-0.24549,-0.135
1985,Lithuania,-0.098558824,0.12344,0.589,0.20986,0.244
1985,Luxembourg,-0.45076,-0.06303,0.471,0.2079,0.068
1985,Latvia,-0.067264706,0.07942,0.601,0.32221,0.262
1985,St. Martin (French part),-0.67584,-0.37801,0.304,0.03083,-0.152
1985,Moldova,-0.771171429,-0.34503,0.415,0.12131,-0.116
1985,Madagascar,-0.45076,-0.65756,-1.218,-0.88423,-0.836
1985,Maldives,-0.45076,-0.57293,-1.099,-0.99587,-0.79
1985,Middle East & North Africa,-0.777885143,-0.71818,-0.727,-0.62287,-0.722
1985,Marshall Islands,-0.15246,-0.72562,-0.818,-0.85876,-0.635
1985,Middle income,-0.772332858,-0.70404,-0.861,-0.74689,-0.782
1985,North Macedonia,-0.534142857,-0.32535,0.396,0.22866,-0.042
1985,Mali,-0.15246,-0.57921,-1.664,-0.88345,-0.898
1985,Myanmar,-0.886035,-0.65374,-1.175,-1.04873,-0.954
1985,Middle East & North Africa (excluding high income),-0.772332858,-0.68814,-0.904,-0.73329,-0.792
1985,Montenegro,-0.2765,-0.21489,0.52,0.39083,0.118
1985,Mozambique,-0.886035,-0.57921,-1.727,-0.88345,-1.103
1985,Mauritania,-0.771363429,-0.62053,-1.266,-0.78385,-0.909
1985,Mauritius,-0.771363429,-0.36825,-0.142,-0.21591,-0.367
1985,Malawi,-0.45076,-0.57921,-1.627,-0.88345,-0.959
1985,North America,-0.534142857,-0.22929,0.46,0.18794,-0.002
1985,Namibia,-0.890715,-0.63785,-1.151,-1.05545,-0.943
1985,New Caledonia,-0.43276,-0.13138,0.161,0.18806,-0.056
1985,Niger,-0.79118,-0.57921,-1.678,-0.88345,-1.062
1985,Nigeria,-0.79118,-0.62053,-1.269,-0.79193,-0.916
1985,Nauru,-0.890715,-0.69295,-0.952,-0.67685,-0.831
1985,OECD members,0.467538571,-0.37546,0.716,0.34334,0.325
1985,Oman,0.467538571,-0.41794,-0.073,-0.24549,-0.05
1985,Other small states,-0.90292,-0.48855,-0.163,-0.22465,-0.439
1985,Papua New Guinea,-0.24585,-0.64936,-1.223,-0.88691,-0.785
1985,Pre-demographic dividend,-0.85083,-0.57921,-1.663,-0.88345,-1.072
1985,Puerto Rico,0.25729,-0.23084,0.739,0.50375,0.341
1985,"Korea, Dem. People's Rep.",0.12836,-0.44712,-0.312,-0.22549,-0.223
1985,Paraguay,-0.84098,-0.1949,-0.031,-0.34408,-0.321
1985,Pacific island small states,-0.90292,-0.33879,-0.08,-0.21316,-0.37
1985,Post-demographic dividend,-0.85083,0.47341,0.991,0.61867,0.345
1985,French Polynesia,0.09868,-0.42949,0.281,0.00873,0.017
1985,Romania,-0.560815789,0.05959,0.438,0.3231,0.076
1985,Russia,-0.367416667,-0.23855,0.586,0.40961,0.115
1985,Rwanda,-0.367416667,-0.57921,-1.601,-0.88345,-0.93
1985,South Asia,-0.79898,-0.76184,-0.596,-0.65887,-0.698
1985,Sudan,0.44903,-0.57921,-1.688,-0.88345,-0.756
1985,Senegal,-0.002675294,-0.57921,-1.328,-0.88345,-0.743
1985,Solomon Islands,0.02249,-0.74004,-0.57,-0.62774,-0.473
1985,Sierra Leone,-0.069056765,-0.57921,-1.683,-0.88345,-0.884
1985,El Salvador,-0.83103,-0.72845,-0.896,-0.59827,-0.793
1985,Somalia,-0.79898,-0.57921,-1.657,-0.88345,-1.057
1985,Serbia,-0.514529412,-0.48222,0.273,0.1626,-0.129
1985,Sub-Saharan Africa (excluding high income),0.44903,-0.57921,-1.675,-0.88345,-0.751
1985,South Sudan,-0.47397,-0.57921,-1.686,-0.88345,-0.986
1985,Sub-Saharan Africa,0.44903,-0.57921,-1.675,-0.88345,-0.751
1985,Small states,0.02249,-0.44332,0.149,0.15065,-0.03
1985,Sao Tome and Principe,-0.005939461,-0.65346,-1.165,-1.04627,-0.73
1985,Suriname,0.44903,-0.19851,0.046,0.04111,0.085
1985,Slovakia,-0.098676471,-0.12904,0.537,-0.10013,0.116
1985,Eswatini,-0.009774117,-0.73373,-0.553,-0.66635,-0.479
1985,Sint Maarten (Dutch part),-0.069056765,-0.31059,0.501,0.13818,0.101
1985,Seychelles,-0.480612353,-0.6699,-0.515,-0.65368,-0.566
1985,Turks and Caicos Islands,-0.9849,-0.20574,-0.04,-0.40169,-0.372
1985,Chad,-0.98313,-0.57921,-1.633,-0.88345,-1.095
1985,East Asia & Pacific (IDA & IBRD countries),-0.80335,-0.13138,0.161,0.18806,-0.149
1985,Europe & Central Asia (IDA & IBRD countries),-0.009774117,-0.31076,0.138,0.13042,-0.012
1985,Togo,-0.77636,-0.74699,-0.659,-0.87031,-0.742
1985,Tajikistan,-0.48241,-0.39884,-0.143,-0.22138,-0.304
1985,Turkmenistan,-0.9849,-0.30664,0.349,0.0019,-0.2
1985,Latin America & the Caribbean (IDA & IBRD countries),-0.067264706,-0.34933,-0.079,-0.22016,-0.165
1985,Timor-Leste,-0.77636,-0.57921,-1.608,-0.88345,-1.034
1985,Middle East & North Africa (IDA & IBRD countries),-0.777885143,-0.72562,-0.818,-0.85876,-0.791
1985,Tonga,-0.84709,-0.40392,-0.072,-0.32857,-0.387
1985,South Asia (IDA & IBRD),-0.47397,-0.62053,-1.272,-0.79193,-0.838
1985,Sub-Saharan Africa (IDA & IBRD countries),0.44903,-0.57921,-1.657,-0.88345,-0.745
1985,Trinidad and Tobago,-0.84709,-0.41324,0.267,0.10632,-0.206
1985,Tuvalu,-0.743931053,-0.76293,-0.544,-0.69678,-0.672
1985,Tanzania,-0.77636,-0.57921,-1.522,-0.88345,-1.004
1985,Uganda,-0.743931053,-0.57921,-1.645,-0.88345,-1.039
1985,Ukraine,-0.738868421,-0.09922,0.61,0.46212,0.073
1985,Upper middle income,0.23644,-0.47511,-0.11,-0.29977,-0.143
1985,Uzbekistan,-0.92901,-0.28907,0.443,0.2096,-0.118
1985,St. Vincent and the Grenadines,-0.67584,-0.4187,0.273,0.09625,-0.164
1985,Venezuela,-0.853072308,-0.34137,0.442,0.22428,-0.11
1985,British Virgin Islands,-0.490931471,-0.00673,0.764,0.47839,0.215
1985,Virgin Islands (U.S.),-0.853072308,-0.4711,0.356,0.05227,-0.199
1985,Vanuatu,-0.92901,-0.47398,-0.099,-0.44242,-0.452
1985,World,-0.853072308,-0.56312,-0.396,-0.43464,-0.558
1985,Samoa,-0.367416667,-0.60855,-0.484,-0.5379,-0.494
1985,Kosovo,0.12836,-0.31835,0.317,0.23607,0.099
1985,"Yemen, Rep.",-0.853072308,-0.68052,-1.004,-0.8259,-0.859
1985,Zambia,-0.853072308,-0.59935,-1.024,-0.80991,-0.843
1985,Zimbabwe,-0.853072308,-0.73857,-0.531,-0.80908,-0.705
1986,Aruba,-0.587704572,-0.13365,0.518,0.38632,0.059
1986,Africa Eastern and Southern,-0.88535,-0.57921,-1.951,-0.88345,-1.182
1986,Afghanistan,-0.88535,-0.57921,-1.632,-0.88345,-1.07
1986,Africa Western and Central,-0.88535,-0.57921,-1.933,-0.88345,-1.175
1986,Angola,-0.88535,-0.57921,-1.89,-0.88345,-1.16
1986,Albania,-0.88535,-0.0323,0.126,-0.02522,-0.189
1986,Arab World,-0.791542571,-0.69479,-0.91,-0.72265,-0.798
1986,Armenia,-0.586257143,-0.07182,0.054,0.11226,-0.129
1986,Antigua and Barbuda,-0.791542571,-0.14962,0.378,0.1555,-0.08
1986,Azerbaijan,-0.5658,-0.46877,0.27,0.106,-0.148
1986,Burundi,-0.6693,-0.57921,-1.583,-0.88345,-0.999
1986,Benin,0.2868,-0.65346,-1.163,-1.04627,-0.656
1986,Burkina Faso,-0.6693,-0.57921,-1.656,-0.88345,-1.024
1986,Bangladesh,0.11001,-0.63955,-1.25,-0.83312,-0.695
