Control_of_Corruption,Government_Effectiveness,Political_Stability,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability
-0.5070467,-0.268925011,-0.143631592,0.240491986,-0.519839764,0.022064038
-1.052205682,-0.985208631,-1.650645375,-1.265753269,-0.812617719,-1.004121184
0.299411148,1.444167018,0.95299083,0.446406275,1.09636724,1.025671721
1.260530829,1.809711099,1.07719624,1.561860085,1.401187778,1.433837652
-0.203338757,-0.859748542,-1.67229104,-0.990437567,-1.099682927,-0.670977175
1.260530829,1.523346066,1.476920247,1.238437533,1.357940316,1.025671721
1.260530829,0.584609449,0.431887984,0.599272251,0.945719004,0.640056968
-0.445909202,-0.206967011,0.103040546,-0.897686779,-0.345562547,0.295209914
-0.075100534,0.415621072,1.156943679,0.334273398,1.043939829,0.727600992
1.961524487,1.247588158,1.04947865,1.402131438,1.309788346,1.238105774
1.977507234,1.613148451,0.997997224,1.783265352,1.759779572,1.499190331
1.427254438,1.560189724,1.340566874,1.781777143,1.857123733,1.448773026
-1.142694116,-0.563407242,-0.715751827,-0.488716811,-1.118726015,-1.29948163
1.316067934,0.983262956,1.184026003,0.390349686,0.614439547,0.934573889
-0.964616835,-0.958404481,-1.129954934,-0.430167496,0.253650159,-1.318024635
-0.85661906,-0.807726145,-1.379088998,-0.959472537,-0.936167359,-1.600212693
1.648287773,1.454383373,1.185965657,0.448699445,1.046772957,1.132978678
0.181172475,-0.972218335,0.06861522,-1.174061537,-0.923038542,-1.567181349
1.997946858,1.671174169,0.92359972,1.222170353,1.448809624,1.349421859
-0.030974895,-0.165085405,0.180257618,-0.436850935,-1.406198382,0.695277274
-0.857918382,-0.526746511,0.80272752,-0.401261717,-0.574936271,0.12448547
0.610989213,1.002287745,1.346588731,1.321213126,0.99384594,1.205110073
0.526151538,0.542693615,0.77630949,-1.093008518,0.260953724,-0.280920058
-0.727891862,-1.06467998,-0.458068103,-0.832377791,-1.018764019,-0.081585295
-0.777199268,-0.157670245,-0.538148701,-0.061737765,-0.197178289,0.681331456
0.90651536,0.98420769,1.104041457,0.692556441,0.594521701,0.532969713
-0.046854232,0.043085087,0.045961641,0.173244089,-0.076932795,0.477906197
0.534770489,0.837668598,0.909327209,1.145500064,0.787489593,-0.506374061
-0.281460792,-0.028386928,0.379833996,0.574710846,-0.286658674,0.473154336
-0.482446641,-0.632368386,-0.573129237,-0.991329432,-0.4258551,-0.89695102
-1.334984779,-1.309405923,-1.00738585,-0.952941537,-1.083929777,-0.894518375
0.885680318,0.053455755,0.809086382,0.019716209,0.514070094,0.93871963
-1.038001418,-0.556626618,-0.103577204,-0.718993604,0.127722353,-0.961479783
-1.27243948,-0.650617778,-0.105891399,-0.931122065,-1.042930365,-1.021580935
1.918904424,1.756970048,1.113016248,1.707194686,1.756421208,1.464387774
1.346243501,1.247588158,1.033105612,1.102402806,0.890999794,0.574214995
-1.005531907,-1.084920645,-1.852922916,-1.073146105,-1.438803792,-1.241135001
-1.330996513,-1.357401729,-1.301894188,-1.069833875,-1.463904142,-1.342747569
1.015983105,1.178443551,0.331102103,1.536198139,1.287656784,0.978411973
-0.438275933,-0.545202792,-0.53878206,-0.284332842,-0.545384467,-1.63794148
-0.422298342,-0.724815309,-1.401810408,0.326594681,0.027259612,-0.063991345
-0.781551659,-1.601847768,-0.452308029,-1.386602283,-1.078929543,-0.466148853
-1.329710841,-1.643586636,-2.085892916,-2.386736393,-1.662914276,-1.567889929
-1.229751229,-1.174897552,-0.489689857,-1.354313612,-1.142050862,-1.155133367
0.570753694,0.47439906,0.808356404,0.743631065,1.348942399,1.088219762
-0.838509381,-1.116714597,-1.263461113,-1.855191708,-1.094172716,-0.777749956
0.133266076,1.182119608,0.606891453,0.353815705,0.145079002,0.510653853
0.228043005,0.099358559,0.307248294,-1.561159611,0.106409565,0.540918291
1.243302345,1.383601069,0.933938026,1.124545097,1.407501459,1.04552269
0.310179651,-0.972465158,1.054106116,-0.623985469,1.022601604,0.97037971
0.645880938,1.986991048,1.031072974,1.398334026,1.875066876,1.543606997
-0.470184714,-0.492905259,0.160619214,-0.456313699,-0.803623497,-1.434044123
0.69570899,0.750935078,0.808528244,0.765413165,0.699136794,0.946590006
-0.897264659,-0.538394749,0.407829285,-0.061866112,-0.455021232,-0.042313021
-0.508597851,-0.856454551,-0.57030648,-0.943592429,-1.063925147,-0.648297846
-0.57966435,-0.681878209,-1.436329722,-0.385591775,-0.518693209,-0.021864852
-0.412512779,-0.134835929,-0.390680671,-0.437574357,-0.728603363,-0.040193725
-1.197514296,-1.149679661,-0.014954031,-1.600315809,-0.223899484,-1.905040979
-0.778626442,-1.512514591,-1.511704564,-2.204118252,-1.425428391,-1.112040639
1.088298321,0.945922077,1.192702293,1.410284042,1.150941491,1.111924648
-0.224429905,-0.386057705,-0.407692343,-0.303469598,-0.535372555,-1.462463975
-0.881176233,-0.45418036,-1.564271331,-1.050038218,-0.677317858,-1.308907866
0.181172475,-1.049023747,-0.067774832,-0.587406158,-0.690431654,-0.978677988
2.226846695,2.210311174,1.400765181,1.821589112,1.944033504,1.60069716
1.471969485,1.373381257,0.554941535,1.108954787,1.436932445,1.238105774
1.095235944,1.373170495,0.974609792,1.265025139,1.154876947,0.449889958
-0.447849065,-0.961209893,0.29329142,-0.674632609,-0.378112555,-0.863606691
-0.65323174,-0.57527858,-1.778823495,-0.257835358,-0.59986788,-1.287478089
-1.022490263,-0.765085936,-0.680453956,0.268946558,-0.807308137,0.021580776
1.817630172,1.530975819,0.775621295,1.570686102,1.669232011,1.393738031
-0.126568556,-0.188582316,0.130694985,0.098503292,0.016669463,0.431352198
0.115224101,0.035524596,-0.217248693,0.91604811,0.388231575,0.700790524
1.213781714,0.996137679,1.934407234,1.368418336,1.712427616,1.290535688
0.446904987,0.202324584,0.003630734,0.736641586,0.887741566,0.747502923
0.779971004,1.246601224,0.780917645,0.599272251,1.09636724,1.185325623
-0.678762555,-0.787666738,-0.633820176,-0.277211368,-1.236002564,-0.356138647
0.03129793,0.019089401,0.636659682,-1.019625306,0.882088602,-1.013888836
-1.293287516,-0.662379205,-0.965295851,-1.228919864,-1.349949956,-1.325705886
-0.689512551,-0.633319139,-0.49961406,-0.626173019,-0.222083896,-0.002288182
-1.240631819,-1.659283638,-0.788092673,-0.946483672,-1.168726563,-0.762743711
-0.439608067,-0.691542149,-0.129703641,-0.188530892,-1.146425009,-0.323318839
1.732589602,1.82570827,1.006289482,1.940345645,1.573567033,0.639709473
0.635689139,0.757531345,0.67579478,0.707843781,0.611102879,0.477906197
1.878031492,1.574559569,1.245032072,1.113124132,1.67797339,1.442950368
-0.51396811,-0.156087115,-1.289309859,-0.480885625,-0.062880747,0.179443821
-0.689105809,-0.282985687,-0.593262792,-0.221852913,-0.58356905,0.067612648
-0.537339866,-0.542041421,-1.323926091,-0.904000461,-0.918653786,-1.600212693
-1.248227,-1.055955291,-1.934050202,-1.140616536,-1.570040822,-1.368683934
2.02361083,1.539069533,0.941072702,1.563885331,1.647177696,1.080018401
0.902115405,0.839920282,-1.07890439,1.171133399,1.160385847,-1.151015162
0.677290916,0.447511166,0.267103314,0.204640329,0.425940156,0.472064346
0.601521969,0.045993332,0.120508112,0.164272174,0.182903424,-0.420019746
1.618948698,1.407989621,1.275229573,2.143695831,1.351365805,1.101295233
1.213781714,1.443398833,1.040961027,1.1546942,1.712427616,1.290535688
0.07058657,0.012690499,-0.523977637,0.230972111,-0.60823971,-0.734492719
-0.921265781,-0.525388718,-0.363617957,0.670382082,-0.920624614,-1.176720738
-1.098877668,-0.540134847,-1.323441267,-0.317458749,-0.802384138,-1.704453945
0.11532557,-0.799028695,1.290351152,-1.326097369,0.182903424,0.774608672
-1.200072527,-1.907605767,-0.012876378,-0.43434453,-1.354029894,-1.55370152
0.495882243,1.074502587,0.267103314,0.865391076,0.984835565,0.725595772
-0.428935021,-0.324966311,-1.038502336,-0.040483929,-0.526741982,-0.223774791
-0.197435707,-0.089216881,0.203606218,0.466213048,0.362745106,-0.642977953
-1.087145448,-0.752515137,-0.911251366,-0.34460786,-0.38400799,-0.611097157
-1.025072455,-0.815081477,0.03373903,-0.832189977,-0.856835246,-0.062518559
0.238223135,0.8283481,0.572488189,1.010626793,0.264050841,0.268992603
-0.312528074,-0.240089089,-1.664812326,-0.137205541,-0.495757699,0.367766201
0.126534462,-0.426588297,0.085602649,-0.540954292,-0.269323468,-0.734492719
-0.607038319,-1.158508182,-0.484476507,-1.04993248,-0.888212502,-0.306616247
-1.315019011,-1.26853776,-1.58695972,-1.197473884,-0.980967283,-0.900741994
1.793322086,1.780746579,1.389199615,1.548881292,1.759659886,1.506029725
0.386670023,0.826729953,0.786209881,1.117751122,0.844753981,0.92950964
2.114363909,1.663621902,1.331918836,1.759886026,1.74962914,1.649900675
0.417734087,0.053266428,0.628785551,1.349059939,0.873709798,-0.243221357
0.386670023,-1.117277503,-0.257059157,-0.021816468,-0.262815058,-0.883270681
-0.460638314,-0.509652615,-0.002686169,0.42420873,-0.240807325,-0.206084371
0.213312954,0.906338155,-0.005212402,0.476986915,0.379769444,-0.206084371
-0.697819233,-0.581343532,-0.365171462,-0.401814729,-0.90471828,-0.468655318
0.443210334,-0.320332825,-1.564242005,0.174718603,-0.620224118,-0.495530128
0.935569167,1.240838885,1.065075159,1.093749762,1.338508248,1.346692204
-0.224154845,0.243394658,1.026400208,-1.058615327,0.106395051,1.103285909
0.779971004,0.741758704,1.05367744,0.723710597,0.834794283,1.009181976
-0.793573499,-0.914369822,-1.133991718,-0.652322829,-0.939481437,-0.910916328
0.252168298,1.040007114,0.971312404,0.931618333,1.950941563,0.77436769
-0.484527588,0.296199024,-0.662454188,0.418743193,-0.535180092,0.112745345
0.103202336,-0.643046975,1.150869846,-0.952287197,0.032678116,0.977706373
-0.614259124,-0.557920992,0.046490479,-0.239125565,-0.323007405,-0.391127527
-0.535095811,-0.626131415,0.471134812,-0.157615319,-0.367212653,0.065474994
-0.129764125,0.120514154,0.596563041,0.034414675,-0.058480583,-0.920870662
-0.272556156,-0.141056269,-0.470458776,-0.110853657,-0.421999156,-0.605667233
-0.569021642,-0.653231084,0.390493691,-0.46577546,-0.558834016,-0.197661281
-1.069791675,-1.476500034,-0.943674982,-1.487338662,-1.190580368,-1.620119333
0.321495771,-0.536280394,0.978104293,0.155978978,0.30407232,0.977706373
-0.024551125,0.002156443,1.026400208,-1.187861443,0.726925969,1.09553349
-0.814642906,-0.989905715,-1.381232262,-0.805144668,-0.737359285,-1.031668067
2.090583324,1.839369059,0.863551974,1.590243936,1.852681756,1.424485087
-0.024551125,0.741758704,0.989990473,0.839919209,0.834794283,0.847469807
2.301355362,1.792153716,0.928524494,1.844799161,1.883210063,1.617722034
-0.78167814,-0.891339302,-1.050554633,-0.310052246,-0.733911514,-0.536340475
-1.035941601,-1.363757253,-1.148130894,0.045701791,-0.663967431,-1.530229688
-1.175933242,-0.549481332,-2.042073727,-0.723069429,-1.138828754,-0.70021987
-0.051175073,-0.210188359,-0.492649525,0.683504045,-0.251570195,-0.164958507
2.247982264,1.899935484,1.150700212,1.539739251,1.951031089,1.728163242
0.175082937,0.242914155,0.462077081,0.466739267,0.518843412,-1.021669745
-1.141306877,-1.152436376,-2.677003622,-0.722233474,-0.883420169,-0.843582153
-0.433817923,-0.026895642,1.026400208,-0.994980633,0.898058653,1.205604196
-0.395119667,0.319876164,-0.179432675,0.418155193,-0.222083896,0.469416946
-0.938103914,-0.90946728,-0.305793792,-0.524210632,-0.832595944,-0.059104972
-0.850602806,-1.03001976,-0.871902168,-0.261282653,-1.050704479,-0.113736905
-0.404069632,-0.187420115,-0.907364726,0.436642319,-0.581970215,0.114262931
-0.279528439,-0.673657119,-0.319889188,0.040504601,-0.522410274,-0.029686736
0.659753621,0.657871425,1.04947865,0.974892855,0.817868531,0.851036549
0.955447733,1.001914859,0.775272608,1.638608694,1.036111951,1.397978663
0.894058406,0.741758704,0.584973395,0.914866805,0.793113589,0.685145795
1.053043008,0.810150266,1.223598838,0.795837998,0.952364326,0.878904223
0.779971004,1.002287745,0.431884825,1.080566168,0.834794283,0.654332459
-0.381443471,-0.16948463,0.379514664,-0.283315152,-1.082241893,0.318529606
-1.051571608,-0.534914613,-0.817712665,-0.722233474,-0.857621253,-0.978818178
-0.381186187,-0.101652063,-0.230615199,-0.12608774,-0.25050208,-1.277656555
0.141266376,0.023977436,0.117876664,-0.355457723,-0.133091673,0.094781168
-0.172321394,-0.736109614,0.013335418,-0.798958182,-0.74639219,0.180133849
0.171797961,0.019089401,-0.480688244,0.099087514,0.144349769,0.295209914
-0.258422732,0.247532934,-1.28531599,-0.109142281,-0.281967074,-0.004189135
-0.357432961,-0.173352405,-0.217299461,-0.070326254,-0.197178289,0.198943496
0.579943299,0.667813063,0.744266331,0.531951129,0.058190312,0.050829589
-0.957400441,-1.220113039,-0.279945284,-0.710573137,-0.867620051,-0.320652544
1.334758759,1.57377553,1.368174553,1.957902074,1.724078059,0.05309137
0.069280498,0.781547546,1.08840096,1.040906668,0.485911757,1.07736361
0.832158983,1.040769339,0.935110688,0.625475347,1.009067059,0.999778092
-0.357465267,-0.813310862,0.187316343,-0.483431756,-0.695962608,-0.028549533
-1.596589088,-1.702330589,-2.860755444,-2.224690437,-2.418204069,-2.196763515
-0.184170604,0.170115307,-0.0253867,0.398661673,0.084444158,-0.139065206
-1.295819283,-1.614964962,-1.903989911,-2.021319866,-1.416702867,-1.33308959
1.170406342,1.057162166,0.898599565,0.947154939,1.037798285,0.67772913
-0.241880506,-0.20431897,-0.717079222,-0.125741094,-0.114084356,-0.575279295
1.144097686,1.262816906,0.975788057,1.080566168,0.972676516,1.124435902
1.051899076,0.332138866,0.893705666,0.308906913,1.434848905,1.111395359
0.883366406,0.937043726,0.928883851,1.231003046,0.987828314,1.015530825
-1.503376722,-1.432616591,-2.260563374,-1.477985501,-1.243647814,-1.860194325
-0.340788126,-0.012880336,-0.456187993,-0.315788686,-0.06157472,0.198065519
2.27712059,1.911035657,1.170597196,1.695319414,1.928277612,1.690358043
2.13839817,1.882824302,0.778468788,1.651066184,1.81180203,1.640122056
-1.219366789,-1.158923388,-2.682273865,-0.978830159,-1.128444195,-1.203704953
0.715294063,1.138825417,1.54408741,0.946032047,1.043939829,0.849648178
-0.943994403,-0.936370611,-0.569948792,-0.858153939,-1.207619905,-1.422403574
-0.764619529,-0.265898407,0.051454291,-0.410142124,-0.537633419,-0.176013678
-0.397404075,-0.307013601,-1.216630697,0.137224212,-0.172369108,-1.281000972
-0.743892968,-0.854186416,0.063808225,-1.023702502,-1.143766642,0.096344516
-1.007718325,-1.29685843,-0.341404855,-0.855400681,-0.948060036,-0.995809436
-0.298795193,-0.386265457,-1.00120759,-0.645014048,-0.023023434,-1.212239385
-0.182379499,0.002156443,0.104277603,0.245129809,-0.166715115,0.501116395
-0.364895523,-0.052202888,-0.721316934,-0.242597431,-1.013138294,-0.171652228
0.161344782,0.432250023,-1.22053194,1.455096602,-0.036608554,-0.206933528
-1.101503611,-1.129338741,-1.90479672,-1.89214921,-1.380708814,-2.250428438
-0.345227033,-0.693481565,1.290351152,-0.250690669,0.559754252,0.661697507
-1.001575112,-0.596215367,-0.86896652,-0.89287591,-0.832595944,-0.493546128
-1.117539167,-0.87893194,-0.092274904,-0.417710304,-0.817339003,-0.279543012
1.155736208,0.618822575,0.863251448,0.670992136,0.534359634,0.680240393
1.665460467,1.591210365,0.402270734,1.868066311,1.729413867,1.339132547
1.402794003,1.52132237,0.632442117,1.294393897,1.456939459,1.161587
1.378116846,0.415858507,0.709167778,0.599089086,0.614688694,1.02087605
-1.310680032,0.541956723,-0.518739343,-1.122368693,-1.072918296,-2.033548832
0.344245106,-0.189505279,1.201700807,-0.744923711,0.335755438,0.395672679
-1.258297563,-1.082096219,-1.02713263,-1.444834471,-1.71477735,-0.906963706
-0.532105982,-0.248135597,0.267358661,-0.676629722,-0.554923773,-1.369288683
0.988939226,1.262816906,0.679576159,0.599272251,1.292380214,1.111953974
-0.558261573,-0.71220082,-1.956032157,0.072572045,-0.445701063,-0.935010076
-1.258748412,-1.512514591,-1.037160635,-0.698649287,-1.277677536,-1.35484612
-0.291441262,-0.509467363,0.660962522,-0.444079787,-0.360225439,-0.132826567
-1.381803393,-1.163915634,-0.778662026,-1.271066189,-1.630184054,-1.471968174
-1.445908427,-1.228815675,-2.519349098,-1.045960665,-1.609111547,-1.240068436
-0.146806985,-0.323875934,0.091929786,0.254160255,-0.518606007,0.967198193
-0.957400441,-0.349467725,-1.202371478,-1.138440609,-0.693158984,-0.798651278
0.303055048,0.428703636,0.928985775,0.362132907,1.101331592,1.166311741
1.27020359,1.532685041,1.010374546,1.558740973,1.401491046,1.406641722
-1.336874723,-1.242676616,-0.391233474,-1.041670442,-1.693925261,-1.113843679
1.253548503,1.532685041,1.533979535,1.287566423,1.360453248,1.004767299
-1.077084064,0.487086773,-0.134768322,0.601454556,0.246177837,-0.491062015
-0.434015781,-0.253538549,-0.207799196,-0.928134799,-0.656233191,0.27698788
-0.530450225,-0.798726916,0.110385142,0.202144697,-0.340971231,-0.588030815
0.854120076,1.221326232,0.821486235,1.420879602,1.292504787,1.278059244
1.777870297,1.632847548,1.031072974,1.79121995,1.970936894,1.440202951
1.537240982,1.876407385,1.364100575,1.482213736,1.834038258,1.456567407
-0.50496614,-0.451402128,-0.412859917,-0.425340503,-0.756104469,0.012254033
1.334611177,1.34903717,1.134824634,0.18655315,0.632410944,0.924448729
0.42616269,0.563814998,-1.335417747,0.602282524,-0.107211575,-1.317464471
-0.893825352,-1.227778673,-1.627858877,-0.923936903,-0.871759772,-0.405386388
1.61204195,1.351172447,1.437048197,0.967723608,1.473686934,1.137358308
-0.73712796,-0.96132499,0.005959166,-1.159445167,-0.881984413,-1.080581784
1.604302645,1.702554345,0.820824683,1.283747077,1.456789732,1.373045683
-0.20552519,-0.841677308,-0.209916875,-0.447350562,-0.701115072,-0.387192518
-0.745442808,-0.508523464,0.301189363,-0.415549964,-0.567833364,0.155496389
0.81244415,1.009885907,0.970303059,1.319419265,1.101331592,0.954123318
0.912419856,0.421024293,0.784624875,-1.086755395,0.317648262,-0.158783659
-0.423007667,-0.378246129,-0.328593433,-0.78638947,-1.05081141,-0.068993047
-0.138816744,-0.43259263,-0.089571141,-0.074898683,-0.261528313,-0.116462924
0.893463314,0.379214346,0.957362711,1.252955198,0.49451527,0.569690168
-0.097699746,-0.118274905,-0.146388963,0.242886126,-0.091847032,0.417426258
0.639075041,0.865128815,1.074022293,0.582346559,0.589224994,-0.505072594
-0.327604949,0.136991709,0.170710385,0.000375591,-0.147228062,0.299853712
0.108835898,-0.669115603,-0.763390124,-0.599480748,-0.526613951,-0.24899523
